Name,dev_country,Substance,FOOD_system_stage,Y_2018,Country_Num,Country_Class_NUM
Angola,D,1,2,35592.0828,4,0
Angola,D,0,2,4870.0764,4,0
Angola,D,3,2,4252.879,4,0
Albania,I,1,2,114.1346,1,1
Albania,I,3,2,12.19,1,1
Argentina,D,1,2,57652.4348,7,0
Argentina,D,3,2,1020.9655,7,0
Argentina,D,0,2,41.2776,7,0
Armenia,I,1,2,36.0668,8,1
American Samoa,D,1,2,9.2257,3,0
Australia,I,1,2,3773.2001,10,1
Australia,I,3,2,594.024,10,1
Australia,I,0,2,225.8732,10,1
Austria,I,1,2,317.5487,11,1
Austria,I,3,2,42.5325,11,1
Azerbaijan,I,1,2,454.8745,12,1
Burundi,D,1,2,3475.9987,31,0
Burundi,D,3,2,444.9615,31,0
Burundi,D,0,2,0.0,31,0
Belgium,I,1,2,159.3106,18,1
Belgium,I,3,2,25.6255,18,1
Benin,D,1,2,10753.1747,20,0
Benin,D,0,2,15.8592,20,0
Benin,D,3,2,13.7005,20,0
Burkina Faso,D,1,2,6504.96,30,0
Burkina Faso,D,0,2,0.0,30,0
Burkina Faso,D,3,2,0.0,30,0
Bangladesh,D,1,2,21736.09,15,0
Bangladesh,D,3,2,2241.105,15,0
Bangladesh,D,0,2,22.8088,15,0
Bulgaria,I,1,2,4420.4371,29,1
Bulgaria,I,3,2,128.737,29,1
Bahamas,D,0,2,3.4944,13,0
Bahamas,D,3,2,3.021,13,0
Bosnia and Herzegovina,I,1,2,49.9136,25,1
Bosnia and Herzegovina,I,3,2,14.84,25,1
Belarus,I,1,2,22040.0079,17,1
Belarus,I,3,2,4906.687,17,1
Belize,D,1,2,5243.1959,19,0
Belize,D,3,2,46.9315,19,0
Belize,D,0,2,11.5108,19,0
Bolivia (Plurinational State of),D,1,2,67700.9512,24,0
Bolivia (Plurinational State of),D,0,2,975.6404,24,0
Bolivia (Plurinational State of),D,3,2,843.071,24,0
Brazil,D,1,2,653719.2204,27,0
Brazil,D,0,2,1901.2728,27,0
Brazil,D,3,2,1739.354,27,0
Brunei Darussalam,D,1,2,345.777,28,0
Brunei Darussalam,D,0,2,0.0,28,0
Brunei Darussalam,D,3,2,30.7665,28,0
Bhutan,D,0,2,0.9324,22,0
Bhutan,D,3,2,0.795,22,0
Botswana,D,1,2,41328.6421,26,0
Botswana,D,3,2,75.26,26,0
Central African Republic,D,1,2,13982.078,37,0
Central African Republic,D,0,2,8860.1296,37,0
Central African Republic,D,3,2,7662.899,37,0
Canada,I,1,2,115990.7923,34,1
Canada,I,3,2,4348.8885,34,1
Switzerland,I,1,2,810.7166,197,1
Switzerland,I,3,2,114.427,197,1
Chile,D,1,2,407.244,39,0
Chile,D,3,2,156.6945,39,0
China,D,1,2,1664.0539,40,0
China,D,3,2,498.8095,40,0
China,D,0,2,0.0588,40,0
Côte d'Ivoire,D,1,2,26643.7144,53,0
Côte d'Ivoire,D,3,2,277.402,53,0
Côte d'Ivoire,D,0,2,1.6856,53,0
Cameroon,D,1,2,34890.3966,33,0
Cameroon,D,0,2,276.192,33,0
Cameroon,D,3,2,426.6765,33,0
Democratic Republic of the Congo,D,1,2,601371.0371,55,0
Democratic Republic of the Congo,D,0,2,11475.9232,55,0
Democratic Republic of the Congo,D,3,2,9973.1425,55,0
Congo,D,1,2,10469.3186,43,0
Congo,D,3,2,577.435,43,0
Congo,D,0,2,240.0916,43,0
Colombia,D,1,2,83250.5975,41,0
Colombia,D,3,2,517.0415,41,0
Colombia,D,0,2,464.8,41,0
Comoros,D,1,2,59.8556,42,0
Comoros,D,0,2,0.0588,42,0
Comoros,D,3,2,0.053,42,0
Costa Rica,D,1,2,141.1394,46,0
Costa Rica,D,3,2,25.44,46,0
Costa Rica,D,0,2,6.16,46,0
Cuba,D,1,2,0.0,49,0
Cuba,D,0,2,4.3624,49,0
Cuba,D,3,2,3.763,49,0
Cayman Islands,D,1,2,0.0,36,0
Cyprus,I,1,2,30.3359,50,1
Czechia,I,1,2,1078.0103,52,1
Czechia,I,3,2,35.404,52,1
Germany,I,1,2,9627.2744,79,1
Fiji,D,1,2,106.3573,70,0
Germany,I,3,2,3651.859,79,1
Dominica,D,1,2,0.0,58,0
Denmark,I,1,2,3400.5666,56,1
Denmark,I,3,2,280.264,56,1
Dominican Republic,D,1,2,603.68,59,0
Dominican Republic,D,0,2,0.0,59,0
Dominican Republic,D,3,2,0.0,59,0
Algeria,D,1,2,637.8973,2,0
Ecuador,D,1,2,26149.686,60,0
Ecuador,D,3,2,13.1705,60,0
Ecuador,D,0,2,0.3472,60,0
Egypt,D,1,2,182.8177,61,0
Eritrea,D,1,2,661.7086,64,0
Eritrea,D,3,2,0.53,64,0
Western Sahara,D,1,2,0.0,230,0
Spain,I,1,2,1253.3666,191,1
Spain,I,3,2,59.7575,191,1
Estonia,I,1,2,2525.6842,65,1
Estonia,I,3,2,612.362,65,1
Ethiopia,D,1,2,38055.5759,67,0
Ethiopia,D,3,2,932.9325,67,0
Ethiopia,D,0,2,151.1496,67,0
Finland,I,1,2,6941.462,71,1
Finland,I,3,2,1743.806,71,1
Fiji,D,3,2,13.5945,70,0
Fiji,D,0,2,1.2796,70,0
Falkland Islands (Malvinas),D,3,2,903.809,68,0
Falkland Islands (Malvinas),D,1,2,249.6062,68,0
France,I,1,2,5254.9404,72,1
France,I,3,2,695.837,72,1
Faroe Islands,I,3,2,37.524,69,1
Faroe Islands,I,1,2,16.5938,69,1
"Micronesia, Federated States of",D,1,2,0.0,135,0
Gabon,D,1,2,6464.6952,76,0
Gabon,D,3,2,90.683,76,0
Gabon,D,0,2,19.9192,76,0
United Kingdom of Great Britain and Northern Ireland,I,3,2,4208.677,217,1
United Kingdom of Great Britain and Northern Ireland,I,1,2,2638.7987,217,1
Ghana,D,1,2,97.8166,80,0
Ghana,D,0,2,16.9624,80,0
Ghana,D,3,2,25.228,80,0
Guinea,D,1,2,12406.8846,88,0
Guinea,D,3,2,139.602,88,0
Guinea,D,0,2,26.432,88,0
Guadeloupe,D,1,2,44.44,85,0
Gambia,D,1,2,527.7191,77,0
Gambia,D,0,2,0.1736,77,0
Gambia,D,3,2,0.159,77,0
Guinea-Bissau,D,1,2,1492.4764,89,0
Guinea-Bissau,D,0,2,83.9692,89,0
Guinea-Bissau,D,3,2,72.663,89,0
Equatorial Guinea,D,1,2,3832.8318,63,0
Equatorial Guinea,D,3,2,0.212,63,0
Equatorial Guinea,D,0,2,0.1736,63,0
Greece,I,1,2,1388.7628,82,1
Greece,I,3,2,147.393,82,1
Grenada,D,0,2,0.0,84,0
Guatemala,D,1,2,4404.3014,87,0
Guatemala,D,0,2,10.8136,87,0
Guatemala,D,3,2,9.3545,87,0
French Guiana,D,1,2,2737.3743,73,0
French Guiana,D,3,2,5.459,73,0
French Guiana,D,0,2,0.1148,73,0
French Guyana,D,1,2,14078.6594,74,0
French Guyana,D,3,2,491.84,74,0
French Guyana,D,0,2,3.6596,74,0
Honduras,D,1,2,5524.3634,92,0
Honduras,D,0,2,95.8524,92,0
Honduras,D,3,2,82.839,92,0
Croatia,I,1,2,465.3303,48,1
Croatia,I,3,2,1.113,48,1
Haiti,D,1,2,624.4465,91,0
Haiti,D,0,2,0.0,91,0
Haiti,D,3,2,0.0,91,0
Hungary,I,1,2,6016.528,94,1
Hungary,I,3,2,633.4295,94,1
Indonesia,D,1,2,686435.3642,97,0
Indonesia,D,0,2,53292.386,97,0
Indonesia,D,3,2,31811.2095,97,0
India,D,1,2,6264.9715,96,0
India,D,3,2,878.051,96,0
India,D,0,2,259.4004,96,0
Ireland,I,3,2,1808.784,100,1
Ireland,I,1,2,1094.9175,100,1
Iraq,D,1,2,451.7726,99,0
Iceland,I,3,2,134.8055,95,1
Iceland,I,1,2,37.0919,95,1
Israel,D,1,2,81.7667,101,0
Italy,I,1,2,793.6331,102,1
Italy,I,3,2,77.274,102,1
Jamaica,D,1,2,278.3835,103,0
Jamaica,D,3,2,38.0805,103,0
Jamaica,D,0,2,0.0,103,0
Japan,I,1,2,5765.4125,104,1
Japan,I,3,2,500.7175,104,1
Kazakhstan,I,1,2,2.617,106,1
Kenya,D,1,2,106.0608,107,0
Kenya,D,3,2,31.164,107,0
Kenya,D,0,2,0.0,107,0
Cambodia,D,1,2,31230.0278,32,0
Cambodia,D,0,2,766.3908,32,0
Cambodia,D,3,2,662.2615,32,0
Republic of Korea,I,1,2,2795.4667,167,1
Lao People's Democratic Republic,D,1,2,13078.9505,113,0
Lao People's Democratic Republic,D,0,2,234.6288,113,0
Lao People's Democratic Republic,D,3,2,202.7515,113,0
Lebanon,D,1,2,0.0,115,0
Liberia,D,1,2,13815.4415,117,0
Liberia,D,3,2,28.2755,117,0
Liberia,D,0,2,14.2324,117,0
Saint Lucia,D,1,2,0.0,175,0
Sri Lanka,D,1,2,1947.0308,192,0
Sri Lanka,D,3,2,198.5645,192,0
Sri Lanka,D,0,2,0.0,192,0
Lithuania,I,1,2,5399.6599,119,1
Lithuania,I,3,2,1153.0415,119,1
Luxembourg,I,1,2,1.9772,120,1
Luxembourg,I,3,2,0.6095,120,1
Latvia,I,1,2,2933.0093,114,1
Latvia,I,3,2,658.8695,114,1
Morocco,D,1,2,0.0,139,0
Republic of Moldova,I,1,2,111.0837,168,1
Republic of Moldova,I,3,2,19.3185,168,1
Madagascar,D,1,2,10117.2432,123,0
Madagascar,D,3,2,826.164,123,0
Madagascar,D,0,2,130.4268,123,0
Mexico,I,1,2,14821.3956,134,1
Mexico,I,0,2,56.4172,134,1
Mexico,I,3,2,48.76,134,1
Mali,D,1,2,79.9333,127,0
Mali,D,0,2,0.1176,127,0
Mali,D,3,2,0.106,127,0
Myanmar,D,1,2,102853.2716,141,0
Myanmar,D,0,2,4166.5456,141,0
Myanmar,D,3,2,4237.5885,141,0
Mongolia,D,1,2,3097.9302,137,0
Mongolia,D,3,2,3539.3665,137,0
Northern Mariana Islands,D,1,2,909.5948,153,0
Mozambique,D,1,2,53193.2092,140,0
Mozambique,D,0,2,2700.4488,140,0
Mozambique,D,3,2,2333.537,140,0
Mauritania,D,1,2,668.4788,131,0
Montserrat,D,1,2,0.0,138,0
Montserrat,D,0,2,0.0,138,0
Montserrat,D,3,2,0.0,138,0
Mauritius,D,1,2,2.6924,132,0
Malawi,D,1,2,8142.839,124,0
Malawi,D,3,2,242.0775,124,0
Malawi,D,0,2,159.1772,124,0
Malaysia,D,1,2,79682.9348,125,0
Malaysia,D,3,2,4289.926,125,0
Malaysia,D,0,2,1631.56,125,0
Mayotte,D,1,2,11.1534,133,0
Mayotte,D,0,2,0.0,133,0
Mayotte,D,3,2,0.0,133,0
Namibia,D,1,2,10560.6121,142,0
Namibia,D,3,2,0.848,142,0
New Caledonia,D,1,2,30.9357,147,0
New Caledonia,D,0,2,0.0,147,0
New Caledonia,D,3,2,0.0,147,0
Niger,D,1,2,1275.7595,150,0
Nigeria,D,1,2,45991.2677,151,0
Nigeria,D,0,2,45.1948,151,0
Nigeria,D,3,2,39.061,151,0
Nicaragua,D,1,2,20490.4486,149,0
Nicaragua,D,0,2,43.7052,149,0
Nicaragua,D,3,2,46.0305,149,0
Niue,D,1,2,0.0,152,0
Netherlands,I,1,2,1915.2122,145,1
Netherlands,I,3,2,998.4935,145,1
Norway,I,1,2,1293.1917,154,1
Norway,I,3,2,898.5885,154,1
Nepal,D,1,2,2945.0516,144,0
Nepal,D,3,2,543.144,144,0
Nepal,D,0,2,175.0336,144,0
New Zealand,I,1,2,2927.5017,148,1
New Zealand,I,3,2,400.15,148,1
Oman,D,1,2,22.9753,155,0
Pakistan,D,1,2,6995.417,156,0
Panama,D,1,2,4668.5007,158,0
Panama,D,3,2,92.803,158,0
Panama,D,0,2,0.6972,158,0
Peru,D,1,2,93039.4996,161,0
Peru,D,0,2,46.7096,161,0
Peru,D,3,2,55.1465,161,0
Philippines,D,1,2,0.0,162,0
Philippines,D,0,2,6.7424,162,0
Philippines,D,3,2,5.83,162,0
Papua New Guinea,D,1,2,41000.2194,159,0
Papua New Guinea,D,3,2,2787.8795,159,0
Papua New Guinea,D,0,2,57.4532,159,0
Poland,I,1,2,12877.9681,163,1
Poland,I,3,2,3470.3605,163,1
Puerto Rico,D,1,2,93.0379,165,0
Puerto Rico,D,3,2,10.282,165,0
Puerto Rico,D,0,2,0.0,165,0
Democratic People's Republic of Korea,D,1,2,3199.4512,54,0
Democratic People's Republic of Korea,D,3,2,15.3435,54,0
Portugal,I,1,2,294.4624,164,1
Portugal,I,3,2,39.697,164,1
Paraguay,D,1,2,47847.7947,160,0
Paraguay,D,0,2,32.3064,160,0
Paraguay,D,3,2,27.9045,160,0
French Polynesia,D,0,2,0.0,75,0
Romania,I,1,2,5677.2449,170,1
Romania,I,3,2,63.759,170,1
Russian Federation,I,1,2,63710.0827,171,1
Russian Federation,I,3,2,6249.018,171,1
Rwanda,D,1,2,2069.6095,172,0
Rwanda,D,3,2,220.851,172,0
Serbia and Montenegro,I,1,2,0.0,182,1
Serbia and Montenegro,I,3,2,0.0,182,1
Sudan,D,1,2,27842.2129,193,0
Sudan,D,3,2,2233.155,193,0
Sudan,D,0,2,484.8396,193,0
Senegal,D,1,2,3974.6667,181,0
Senegal,D,0,2,20.4568,181,0
Senegal,D,3,2,17.6755,181,0
Singapore,D,1,2,49.6497,185,0
Singapore,D,0,2,0.0,185,0
Singapore,D,3,2,0.0,185,0
Solomon Islands,D,1,2,210.8642,188,0
Solomon Islands,D,3,2,0.0795,188,0
Solomon Islands,D,0,2,0.0,188,0
Sierra Leone,D,1,2,3459.8392,184,0
Sierra Leone,D,0,2,15.1032,184,0
Sierra Leone,D,3,2,13.0645,184,0
El Salvador,D,1,2,1142.5814,62,0
El Salvador,D,0,2,2.0916,62,0
El Salvador,D,3,2,1.802,62,0
Somalia,D,1,2,17352.1517,189,0
Saint Pierre and Miquelon,I,1,2,1.3689,176,1
Sao Tome and Principe,D,1,2,215.3074,179,0
Suriname,D,1,2,9359.9623,194,0
Suriname,D,3,2,82.9185,194,0
Suriname,D,0,2,0.6972,194,0
Slovakia,I,1,2,31.1137,186,1
Slovakia,I,3,2,8.003,186,1
Slovenia,I,1,2,1309.5345,187,1
Slovenia,I,3,2,21.1735,187,1
Sweden,I,1,2,28663.3006,196,1
Sweden,I,3,2,1343.8415,196,1
Eswatini,D,1,2,347.6799,66,0
Syrian Arab Republic,D,1,2,336.16,198,0
Turks and Caicos Islands,D,0,2,0.0,211,0
Turks and Caicos Islands,D,3,2,0.0,211,0
Chad,D,1,2,23298.8947,38,0
Chad,D,0,2,540.8424,38,0
Chad,D,3,2,467.354,38,0
Togo,D,1,2,1140.876,204,0
Togo,D,0,2,4.5892,204,0
Togo,D,3,2,3.975,204,0
Thailand,D,1,2,12750.3276,202,0
Thailand,D,0,2,510.104,202,0
Thailand,D,3,2,605.578,202,0
Timor-Leste,D,1,2,463.232,203,0
Timor-Leste,D,0,2,2.0328,203,0
Timor-Leste,D,3,2,1.749,203,0
Trinidad and Tobago,D,1,2,82.3746,207,0
Trinidad and Tobago,D,0,2,0.1736,207,0
Trinidad and Tobago,D,3,2,0.159,207,0
Tunisia,D,1,2,16.2149,208,0
Turkey,I,1,2,0.5159,209,1
Turkey,I,3,2,0.053,209,1
United Republic of Tanzania,D,1,2,64099.3925,218,0
United Republic of Tanzania,D,3,2,2287.0295,218,0
United Republic of Tanzania,D,0,2,1881.5272,218,0
Uganda,D,1,2,17834.7095,213,0
Uganda,D,3,2,763.942,213,0
Uganda,D,0,2,8.1312,213,0
Ukraine,I,1,2,11986.5548,214,1
Ukraine,I,3,2,2186.0115,214,1
Uruguay,D,1,2,137.9778,221,0
Uruguay,D,3,2,29.097,221,0
United States of America,I,1,2,99682.419,220,1
United States of America,I,3,2,7037.5255,220,1
United States of America,I,0,2,1.456,220,1
Uzbekistan,I,1,2,0.0,222,1
Saint Vincent and the Grenadines,D,1,2,3.7462,177,0
Venezuela (Bolivarian Republic of),D,1,2,42173.6642,225,0
Venezuela (Bolivarian Republic of),D,3,2,311.8255,225,0
Venezuela (Bolivarian Republic of),D,0,2,67.676,225,0
Virgin Islands_British,D,3,2,0.0,227,0
Virgin Islands_British,D,0,2,0.0,227,0
Virgin Islands_USA,D,1,2,0.0,228,0
Viet Nam,D,1,2,4841.8314,226,0
Viet Nam,D,3,2,491.2835,226,0
Viet Nam,D,0,2,58.1784,226,0
Vanuatu,D,0,2,0.0,223,0
Vanuatu,D,3,2,0.0,223,0
Wallis and Futuna,D,1,2,0.0,229,0
Samoa,D,1,2,104.2624,178,0
Samoa,D,0,2,0.0,178,0
Samoa,D,3,2,0.0,178,0
South Africa,D,1,2,7053.9612,190,0
South Africa,D,3,2,84.164,190,0
South Africa,D,0,2,0.0,190,0
Zambia,D,1,2,32736.7816,232,0
Zambia,D,3,2,10297.953,232,0
Zambia,D,0,2,9115.8592,232,0
Zimbabwe,D,1,2,10662.4408,233,0
Afghanistan,D,2,6,521.7392684,0,0
Angola,D,2,6,354.4725412,4,0
Albania,I,2,6,131.8194768,1,1
United Arab Emirates,D,2,6,12341.18302,215,0
Argentina,D,2,6,8876.213938,7,0
Armenia,I,2,6,153.9740084,8,1
Australia,I,2,6,4684.625976,10,1
Austria,I,2,6,1187.364346,11,1
Austria,I,2,3,0.014187103,11,1
Azerbaijan,I,2,6,1344.974072,12,1
Burundi,D,2,6,158.4049169,31,0
Belgium,I,2,6,1859.909317,18,1
Benin,D,2,6,527.2779014,20,0
Burkina Faso,D,2,6,639.1582981,30,0
Bangladesh,D,2,6,1608.419148,15,0
Bulgaria,I,2,6,119.0724,29,1
Bahrain,D,2,6,1149.820299,14,0
Bolivia,D,2,6,33.0470101,23,0
Brunei Darussalam,D,2,6,135.1426547,28,0
Botswana,D,2,6,243.6998697,26,0
Central African Republic,D,2,6,265.8544019,37,0
Canada,I,2,6,5440.997813,34,1
Canada,I,2,3,2.588716955,34,1
Switzerland,I,2,6,705.3884944,197,1
Switzerland,I,2,3,0.0,197,1
Chile,D,2,6,6452.005,39,0
China,D,2,6,95637.32442,40,0
Cote d'Ivoire,D,2,6,1413.459251,47,0
Cameroon,D,2,6,1967.322593,33,0
Congo_the Democratic Republic of the,D,2,6,1466.851677,44,0
Congo,D,2,6,224.6469692,43,0
Colombia,D,2,6,4998.062809,41,0
Costa Rica,D,2,6,312.3789253,46,0
Cuba,D,2,6,374.4116213,49,0
Cyprus,I,2,6,40.31830906,50,1
Czech Republic,I,2,6,2000.748286,51,1
Germany,I,2,6,3862.417572,79,1
Denmark,I,2,6,409.8527304,56,1
Dominican Republic,D,2,6,1134.312128,59,0
Algeria,D,2,6,1376.128862,2,0
Ecuador,D,2,6,520.4099978,60,0
Egypt,D,2,6,8557.188654,61,0
Spain,I,2,6,2102.540924,191,1
Estonia,I,2,6,140.4300191,65,1
Finland,I,2,6,830.5703121,71,1
Fiji,D,2,6,126.9454808,70,0
France,I,2,6,8406.975858,72,1
Gabon,D,2,6,667.9591917,76,0
United Kingdom,I,2,6,5682.359121,216,1
Georgia,I,2,6,335.9648526,78,1
Ghana,D,2,6,1268.347054,80,0
Guinea,D,2,6,500.6924613,88,0
Equatorial Guinea,D,2,6,139.7951087,63,0
Greece,I,2,6,2208.461743,82,1
Guatemala,D,2,6,183.8826319,87,0
Honduras,D,2,6,440.8752235,92,0
Croatia,I,2,6,317.6020128,48,1
Hungary,I,2,6,1259.1929,94,1
Indonesia,D,2,6,8948.216172,97,0
India,D,2,6,34671.02819,96,0
Ireland,I,2,6,451.9325942,100,1
"Iran, Islamic Republic of",D,2,6,8428.692356,98,0
Iraq,D,2,6,2401.551457,99,0
Iceland,I,2,6,135.0668362,95,1
Israel,D,2,6,4308.15505,101,0
Italy,I,2,6,8520.367014,102,1
Jamaica,D,2,6,131.3782119,103,0
Jordan,D,2,6,1837.718575,105,0
Japan,I,2,6,289.8198619,104,1
Kazakhstan,I,2,6,713.52465,106,1
Kenya,D,2,6,115.2716435,107,0
Cambodia,D,2,6,331.210279,32,0
"Korea, Republic of",I,2,6,4324.428982,110,1
Kuwait,D,2,6,9273.887821,111,0
Lebanon,D,2,6,1628.358228,115,0
Libyan Arab Jamahiriya,D,2,6,2622.653702,118,0
Saint Lucia,D,2,6,61.8234942,175,0
Sri Lanka,D,2,6,306.840294,192,0
Lithuania,I,2,6,353.3578443,119,1
Luxembourg,I,2,6,4.921915998,120,1
Latvia,I,2,6,70.2131098,114,1
Afghanistan,D,3,5,3569.543375,0,0
Morocco,D,2,6,1137.524533,139,0
"Moldova, Republic of",I,2,6,202.3568327,136,1
Madagascar,D,2,6,551.6478919,123,0
Mexico,I,2,6,5674.03743,134,1
"Macedonia, the former Yugoslav Republic of",I,2,6,583.9901496,122,1
Mali,D,2,6,331.210279,127,0
Malta,I,2,6,187.2238374,128,1
Myanmar,D,2,6,426.4081861,141,0
Mozambique,D,2,6,192.5228967,140,0
Mauritania,D,2,6,453.0602172,131,0
Mauritius,D,2,6,983.4030752,132,0
Malawi,D,2,6,239.2689618,124,0
Malaysia,D,2,6,752.9992587,125,0
Namibia,D,2,6,184.990357,142,0
Niger,D,2,6,353.9186777,150,0
Nigeria,D,2,6,7640.655593,151,0
Nicaragua,D,2,6,149.5431053,149,0
Netherlands,I,2,6,711.8901063,145,1
Norway,I,2,6,368.1650643,154,1
Norway,I,2,3,0.0,154,1
New Zealand,I,2,6,970.1358877,148,1
Oman,D,2,6,696.7600869,155,0
Pakistan,D,2,6,5496.65059,156,0
Panama,D,2,6,549.4324337,158,0
Peru,D,2,6,595.4030923,161,0
Philippines,D,2,6,3588.591377,162,0
Poland,I,2,6,2672.525368,163,1
"Korea, Democratic People's Republic of",D,2,6,1726.945906,109,0
Portugal,I,2,6,1185.096924,164,1
Paraguay,D,2,6,398.7816032,160,0
Qatar,D,2,6,1925.228981,166,0
Romania,I,2,6,670.4861096,170,1
Russian Federation,I,2,6,8323.577376,171,1
Saudi Arabia,D,2,6,32538.36369,180,0
Serbia and Montenegro,I,2,6,186.0980822,182,1
Sudan,D,2,6,1166.4362,193,0
Senegal,D,2,6,800.8863936,181,0
Singapore,D,2,6,4787.59474,185,0
El Salvador,D,2,6,259.2080451,62,0
Somalia,D,2,6,999.1694723,189,0
Slovakia,I,2,6,404.4771084,186,1
Slovenia,I,2,6,181.2033784,187,1
Sweden,I,2,6,596.5434238,196,1
Syrian Arab Republic,D,2,6,2990.862057,198,0
Chad,D,2,6,356.6879915,38,0
Togo,D,2,6,441.9829487,204,0
Thailand,D,2,6,20549.43776,202,0
Turkmenistan,I,2,6,150.6508305,210,1
Trinidad and Tobago,D,2,6,1018.000823,207,0
Tunisia,D,2,6,900.5817976,208,0
Taiwan_Province of China,D,2,6,185.0478474,199,0
Ukraine,I,2,6,265.4985571,214,1
Uruguay,D,2,6,129.3852013,221,0
United States,I,2,6,61567.96562,219,1
Uzbekistan,I,2,6,158.3763843,222,1
Venezuela,D,2,6,4584.880754,224,0
Viet Nam,D,2,6,4900.582858,226,0
Yemen,D,2,6,3504.736463,231,0
South Africa,D,2,6,8189.423394,190,0
Zimbabwe,D,2,6,394.3507001,233,0
Aruba,D,0,0,0.021645346,9,0
Aruba,D,0,1,24.02952591,9,0
Aruba,D,0,3,0.001797965,9,0
Aruba,D,0,4,0.002135984,9,0
Aruba,D,0,5,1.512550871,9,0
Aruba,D,0,6,0.019211073,9,0
Aruba,D,0,7,0.130137391,9,0
Aruba,D,1,0,11.78308054,9,0
Aruba,D,1,3,3.395944923,9,0
Aruba,D,1,4,4.031583071,9,0
Aruba,D,1,5,50.4309091,9,0
Aruba,D,1,6,8.278648431,9,0
Aruba,D,1,7,43.07439178,9,0
Aruba,D,3,0,1.202255565,9,0
Aruba,D,3,1,0.8651561,9,0
Aruba,D,3,3,0.005042419,9,0
Aruba,D,3,4,0.0059904,9,0
Aruba,D,3,5,5.428863281,9,0
Aruba,D,3,6,0.015368603,9,0
Aruba,D,3,7,0.43292309,9,0
Afghanistan,D,0,0,23.30815443,0,0
Afghanistan,D,0,1,4652.678716,0,0
Afghanistan,D,0,3,18.94206007,0,0
Afghanistan,D,0,4,34.12280966,0,0
Afghanistan,D,0,5,11357.17358,0,0
Afghanistan,D,0,6,2.056926093,0,0
Afghanistan,D,0,7,1.257556806,0,0
Afghanistan,D,1,0,68.7292138,0,0
Afghanistan,D,1,3,40.70870239,0,0
Afghanistan,D,1,4,36.87546494,0,0
Afghanistan,D,1,5,367.661029,0,0
Afghanistan,D,1,6,46.02036442,0,0
Afghanistan,D,1,7,176.7962125,0,0
Afghanistan,D,3,0,14.19147645,0,0
Afghanistan,D,3,1,262.814015,0,0
Afghanistan,D,3,3,0.11425329,0,0
Afghanistan,D,3,4,0.272654715,0,0
Afghanistan,D,3,6,0.129205197,0,0
Afghanistan,D,3,7,0.997108709,0,0
Angola,D,0,0,600.711531,4,0
Angola,D,0,1,5530.049,4,0
Angola,D,0,3,424.3370408,4,0
Angola,D,0,4,396.1954461,4,0
Angola,D,0,5,7312.19684,4,0
Angola,D,0,6,693.9635095,4,0
Angola,D,0,7,828.1983275,4,0
Angola,D,1,0,476.4166748,4,0
Angola,D,1,3,129.7361777,4,0
Angola,D,1,4,123.8068002,4,0
Angola,D,1,5,109.6194457,4,0
Angola,D,1,6,454.8883118,4,0
Angola,D,1,7,545.3163039,4,0
Angola,D,3,0,70.53433226,4,0
Angola,D,3,1,221.122625,4,0
Angola,D,3,3,0.354642658,4,0
Angola,D,3,4,56.23379955,4,0
Angola,D,3,5,3398.133151,4,0
Angola,D,3,6,1.161347562,4,0
Angola,D,3,7,3.265265725,4,0
Anguilla,D,0,0,1.02951e-05,5,0
Anguilla,D,0,1,3.516780988,5,0
Anguilla,D,0,3,5.23106e-06,5,0
Anguilla,D,0,4,6.21451e-06,5,0
Anguilla,D,0,5,1.93657e-05,5,0
Anguilla,D,0,6,5.80084e-06,5,0
Anguilla,D,0,7,0.010458132,5,0
Anguilla,D,1,0,0.015636651,5,0
Anguilla,D,1,3,0.0111365,5,0
Anguilla,D,1,4,0.012831599,5,0
Anguilla,D,1,5,0.020751771,5,0
Anguilla,D,1,6,0.011977458,5,0
Anguilla,D,1,7,3.490146062,5,0
Anguilla,D,3,0,0.056363013,5,0
Anguilla,D,3,3,1.18128e-05,5,0
Anguilla,D,3,4,1.40336e-05,5,0
Anguilla,D,3,5,0.00067851,5,0
Anguilla,D,3,6,1.30995e-05,5,0
Anguilla,D,3,7,0.034697865,5,0
Albania,I,0,0,0.393431924,1,1
Albania,I,0,1,306.0004593,1,1
Albania,I,0,3,88.48805364,1,1
Albania,I,0,4,73.67858345,1,1
Albania,I,0,5,1924.223396,1,1
Albania,I,0,6,14.41685548,1,1
Albania,I,0,7,7.515699277,1,1
Albania,I,1,0,2.088579963,1,1
Albania,I,1,1,0.889538622,1,1
Albania,I,1,3,861.2346282,1,1
Albania,I,1,4,167.2435096,1,1
Albania,I,1,5,315.538208,1,1
Albania,I,1,6,23.13829991,1,1
Albania,I,1,7,181.982996,1,1
Albania,I,3,0,22.61732061,1,1
Albania,I,3,1,46.50120451,1,1
Albania,I,3,3,2.667646849,1,1
Albania,I,3,4,12.07365731,1,1
Albania,I,3,5,776.3691499,1,1
Albania,I,3,6,0.013376597,1,1
Albania,I,3,7,1.198658315,1,1
Netherlands Antilles,D,0,0,0.202564857,146,0
Netherlands Antilles,D,0,1,45.7117346,146,0
Netherlands Antilles,D,0,3,0.682323945,146,0
Netherlands Antilles,D,0,4,0.454202929,146,0
Netherlands Antilles,D,0,5,6.079283474,146,0
Netherlands Antilles,D,0,6,0.189339631,146,0
Netherlands Antilles,D,0,7,2.253755149,146,0
Netherlands Antilles,D,1,0,27.09875157,146,0
Netherlands Antilles,D,1,3,27.58865621,146,0
